,Artist Reputation,Height,Width,Weight,Price Of Sculpture,Base Shipping Price,Cost
5106,0.06,18.0,8.0,204.0,4.94,15.05,116.36
5107,0.05,25.0,10.0,11529.0,16.79,37.46,247.15
5108,0.45,39.0,23.0,85079.0,428.46,43.47,1978.07
5109,0.28,24.0,12.0,3841.0,3.47,18.83,279.28
5110,0.22,35.0,15.0,527.0,3.3,23.7,282.68
5111,0.25,39.0,15.0,1079.0,6.68,14.86,166.71
5112,0.53,24.0,6.0,329.0,5.63,14.42,253.4
5113,0.18,17.0,7.0,1418.0,3.06,15.69,208.81
5114,0.22,13.0,6.0,463.0,6.91,21.66,220.14
5115,0.33,29.0,14.0,1374.0,6.36,87.14,747.15
5116,0.45,21.0,8.0,179269.0,333.8,71.75,5252.12
5117,0.83,26.0,6.0,352.0,5.56,14.34,464.29
5118,0.31,22.0,8.0,5642.0,8.77,45.75,436.25
5119,0.17,20.0,12.0,274778.0,584.95,86.54,1631.1
5120,0.08,20.0,7.0,714.0,4.51,23.74,185.82
5121,0.28,3.0,3.0,128.0,4.76,24.05,213.51
5122,0.93,14.0,8.0,73908.0,215.02,37.6,2721.69
5123,0.57,19.0,9.0,135418.0,201.32,29.74,1698.04
5124,0.5,9.0,5.0,4973.0,3.87,18.67,255.86
5125,0.83,20.0,7.0,1374.0,3.35,23.23,762.81
5126,0.45,23.0,8.0,5982.5,12.62,17.87,184.63
5127,0.84,7.0,5.0,85.0,3.47,23.98,391.87
5128,0.87,22.0,7.0,925.0,4.21,18.0,523.55
5129,0.55,24.0,8.0,3177.0,12.69,19.0,349.21
5130,0.68,13.0,8.0,2915.0,9.0,19.37,961.9
5131,0.09,12.0,8.0,29200.0,50.45,41.4,471.07
5132,0.33,32.0,16.0,774.0,3.42,16.64,172.53
5133,0.83,14.0,7.0,1154.0,5.5,12.45,543.36
5134,0.45,21.0,10.0,905.0,5.73,14.49,581.73
5135,0.0,14.0,6.0,399.0,4.73,20.26,122.75
5136,0.07,24.0,12.0,16410.0,8.95,67.27,423.64
5137,0.58,31.0,15.0,2747348.0,18437.06,60.1,64770.97
5138,0.11,30.0,10.0,281.0,4.15,14.28,121.63
5139,0.53,26.0,7.0,11896.0,34.85,38.64,814.95
5140,0.45,20.0,9.0,989192.0,3415.6,40.84,5164.91
5141,0.13,8.0,5.0,6476.0,9.49,76.38,464.74
5142,0.84,3.0,3.0,11.0,4.62,22.87,263.5
5143,0.24,7.0,4.0,8066.0,3.81,11.1,145.01
5144,0.18,7.0,4.0,302.0,4.34,17.4,203.45
5145,0.45,23.0,9.0,2879.0,13.64,19.02,376.27
5146,0.63,39.0,8.0,542.0,3.55,23.21,638.83
5147,0.34,5.0,4.0,85.0,4.65,16.8,164.64
5148,0.36,24.0,10.0,221082.0,427.42,49.47,3047.95
5149,0.12,25.0,9.0,251.0,4.07,21.7,149.02
5150,0.45,65.0,31.0,43240.0,101.42,91.26,1205.74
5151,0.63,50.0,24.0,16650.0,33.64,42.95,2008.69
5152,0.35,26.0,8.0,25331.0,65.46,38.68,875.8
5153,0.55,14.0,7.0,31206.0,75.13,92.18,2046.59
5154,0.73,3.0,3.0,33.0,5.54,23.09,277.58
5155,0.24,20.0,5.0,8634.0,9.14,47.39,474.51
5156,0.06,33.0,13.0,18413.0,23.51,63.27,469.61
5157,0.52,34.0,6.0,1586.0,5.29,17.22,431.52
5158,0.55,41.0,18.0,6991183.0,49534.18,74.92,208819.81
5159,0.51,23.0,7.0,179042.0,592.68,79.53,3354.63
5160,0.67,24.0,7.0,115395.0,798.42,71.34,19237.26
5161,0.19,37.0,18.0,62557.0,41.69,86.14,686.35
5162,0.97,25.0,10.0,1411.0,6.87,18.98,1369.34
5163,0.65,36.0,10.0,4568.0,12.7,24.69,564.15
5164,0.19,29.0,14.0,15094.0,40.42,63.25,525.13
5165,0.45,8.0,5.0,82.0,4.89,17.7,334.27
5166,0.26,13.0,7.0,73.0,6.29,20.82,186.66
5167,0.44,3.0,3.0,222.0,3.29,13.2,193.13
5168,0.48,29.0,7.0,2516.0,11.88,15.31,255.81
5169,0.91,32.0,14.0,1520767.0,7607.26,95.13,802308.74
5170,0.08,18.0,8.0,5573.0,7.71,88.3,480.71
5171,0.48,12.0,8.0,268.0,4.76,17.0,180.88
5172,0.15,18.0,11.0,682.0,6.6,19.44,150.84
5173,0.54,32.0,11.0,821575.0,3774.17,97.03,11359.58
5174,0.07,14.0,6.0,143.0,5.28,21.33,145.54
5175,0.84,34.0,8.0,309.0,5.23,11.18,709.51
5176,0.78,19.0,7.0,506.0,3.06,23.73,501.52
5177,0.44,10.0,4.0,209.0,4.1,13.35,157.3
5178,0.45,11.0,8.0,336.0,6.69,18.7,202.69
5179,0.52,15.0,6.0,25354.0,95.72,32.69,2492.03
5180,0.85,20.0,7.0,166.0,4.98,13.68,466.25
5181,0.15,42.0,8.0,1374.0,5.82,22.87,344.09
5182,0.37,9.0,4.0,117.0,6.3,24.71,256.71
5183,0.45,8.0,5.0,1374.0,6.71,23.6,214.64
5184,0.45,9.0,8.0,2271.0,14.09,12.16,323.87
5185,0.97,28.0,17.0,2037779.0,5472.31,43.96,326648.08
5186,0.06,5.0,4.0,22.0,6.63,17.88,132.66
5187,0.13,5.0,3.0,14.0,6.13,13.22,113.67
5188,0.29,31.0,10.0,584.0,4.67,14.99,145.97
5189,0.35,29.0,8.0,24744.0,26.02,91.57,719.08
5190,0.43,6.0,4.0,94.0,6.88,24.1,257.61
5191,0.63,16.0,6.0,4967.0,9.85,16.65,587.97
5192,0.47,9.0,5.0,253.0,5.32,13.17,217.03
5193,0.06,27.0,10.0,395849.0,103.56,59.91,1219.61
5194,0.97,21.0,8.0,111.0,4.72,23.24,851.11
5195,0.58,32.0,18.0,2664.0,5.57,17.76,550.77
5196,0.6,7.0,5.0,4399.0,8.47,23.25,530.36
5197,0.09,4.0,8.0,29.0,5.76,12.38,128.66
5198,0.03,20.0,8.0,564.0,6.32,14.72,115.01
5199,0.39,33.0,19.0,713.0,3.38,15.62,185.45
5200,0.16,11.0,8.0,766.0,4.26,16.5,200.42
5201,0.45,31.0,12.0,2238.0,6.58,22.71,325.89
5202,0.23,15.0,7.0,40811.0,160.35,39.23,511.09
5203,0.76,13.0,6.0,139.0,6.76,17.8,392.53
5204,0.6,9.0,5.0,58.0,5.22,22.94,283.6
5205,0.92,17.0,8.0,522.0,3.66,15.11,508.83
5206,0.41,21.0,11.0,258.0,5.05,14.13,243.3
5207,0.97,22.0,12.0,16470.0,33.02,55.94,2651.89
5208,0.45,38.0,21.0,4352.0,21.31,15.92,240.02
5209,0.43,10.0,5.0,3232.0,3.37,20.62,224.44
5210,0.15,38.0,14.0,6031.0,3.63,61.27,455.77
5211,0.77,34.0,16.0,1678895.0,5338.9,88.54,76931.46
5212,0.45,26.0,13.0,268.0,5.42,21.25,262.1
5213,0.37,48.0,31.0,47717848.0,87931.4,90.31,3362175.6
5214,0.19,33.0,19.0,969.0,6.3,19.43,174.93
5215,0.55,6.0,5.0,483.0,3.94,18.47,228.95
5216,0.71,18.0,8.0,7071.0,8.26,58.94,1317.23
5217,0.44,8.0,5.0,8066.0,5.14,22.39,270.45
5218,0.51,6.0,4.0,2665.0,14.48,11.57,297.43
5219,0.27,3.0,8.0,32.0,5.28,13.66,154.7
5220,0.71,8.0,4.0,155.0,3.82,16.99,251.96
5221,0.12,22.0,10.0,23991.0,16.36,68.25,444.41
5222,0.28,18.0,10.0,735.0,3.62,20.09,193.66
5223,0.87,3.0,2.0,15.0,6.49,21.79,398.44
5224,0.27,16.0,8.0,672.0,6.62,24.77,275.79
5225,0.99,20.0,7.0,343.0,6.95,17.39,1010.68
5226,0.28,45.0,21.0,16007003.0,25427.96,73.98,59324.05
5227,0.89,20.0,17.0,664.0,13.83,29.04,1791.26
5228,0.27,19.0,8.0,1495.0,8.5,17.75,304.39
5229,0.76,6.0,8.0,72.0,6.33,18.75,391.85
5230,0.84,18.0,8.0,10801.0,102.63,88.99,2579.86
5231,0.69,8.0,4.0,1989.0,3.11,24.44,312.06
5232,0.45,26.0,8.0,851.0,5.88,14.59,180.62
5233,0.79,16.0,6.0,251.0,3.52,19.68,457.56
5234,0.81,22.0,14.0,848953.0,4108.99,88.58,43497.87
5235,0.07,32.0,6.0,2250.0,4.87,18.44,176.32
5236,0.34,24.0,6.0,242.0,6.99,20.59,228.29
5237,0.34,9.0,4.0,5329.0,8.99,98.43,753.6
5238,0.45,20.0,14.0,3942298.0,3991.87,86.18,18351.0
5239,0.78,19.0,8.0,96439.0,312.83,99.02,3505.53
5240,0.38,31.0,7.0,11780.0,7.91,50.99,602.05
5241,0.29,4.0,3.0,122.0,6.71,21.23,228.71
5242,0.67,29.0,13.0,317.0,5.46,12.86,380.62
5243,0.29,55.0,22.0,116670.0,48.05,98.24,1313.11
5244,0.45,20.0,13.0,3232.0,700.54,74.16,4847.22
5245,0.03,14.0,6.0,835.0,5.52,23.0,183.2
5246,0.67,43.0,20.0,15562715.0,48748.57,88.28,1196661.77
5247,0.51,8.0,5.0,11439.0,5.81,36.16,460.77
5248,0.68,28.0,9.0,3232.0,2159.68,68.27,8062.29
5249,0.04,25.0,12.0,1118467.0,356.95,27.84,8525.51
5250,0.8,6.0,5.0,120.0,3.72,17.74,278.69
5251,0.92,22.0,21.0,1256498.0,5176.83,67.39,97425.4
5252,0.52,37.0,13.0,1025441.0,2831.8,56.9,5839.99
5253,0.59,13.0,6.0,58.0,3.79,12.17,218.74
5254,0.66,33.0,21.0,6521.0,26.45,28.77,940.08
5255,0.45,19.0,12.0,243384.0,847.75,76.77,7375.23
5256,0.59,20.0,9.0,10514.0,11.34,30.0,446.88
5257,0.4,10.0,4.0,668.0,5.0,10.69,168.33
5258,0.12,12.0,7.0,115395.0,56.51,89.04,629.68
5259,0.05,47.0,37.0,2378.0,3.38,14.43,173.97
5260,0.39,9.0,5.0,70.0,4.67,14.38,167.63
5261,0.08,8.0,5.0,3543.0,8.46,19.09,227.89
5262,0.7,20.0,6.0,3310.0,28.35,19.14,393.99
5263,0.79,22.0,10.0,243292.0,1057.32,64.53,4390.77
5264,0.45,27.0,14.0,655328.0,1720.86,50.19,4643.23
5265,0.11,28.0,8.0,8632.0,18.09,40.52,247.17
5266,0.58,4.0,4.0,86.0,5.52,18.21,210.74
5267,0.06,8.0,4.0,3232.0,4.6,15.32,133.14
5268,0.64,16.0,7.0,199.0,4.07,22.29,349.02
5269,0.45,40.0,8.0,8066.0,114.26,86.87,698.84
5270,0.85,5.0,5.0,86.0,5.73,20.56,322.99
5271,0.45,25.0,7.0,3232.0,5.02,22.96,164.21
5272,0.35,31.0,15.0,3579266.0,5835.84,90.87,47985.1
5273,0.07,19.0,10.0,13428.0,15.49,79.2,483.14
5274,0.74,26.0,19.0,1374.0,63.65,99.45,4705.71
5275,0.22,18.0,11.0,891.0,3.2,14.96,143.46
5276,0.74,12.0,6.0,769.0,3.12,19.08,314.72
5277,0.66,14.0,8.0,3744.0,20.44,18.41,443.78
5278,0.28,10.0,8.0,125.0,6.87,17.01,188.18
5279,0.75,6.0,4.0,101.0,3.76,16.18,222.43
5280,0.55,32.0,8.0,2435.0,15.73,17.91,343.92
5281,0.73,38.0,9.0,596.0,3.16,23.83,552.59
5282,0.45,16.0,6.0,65.0,5.26,19.46,154.39
5283,0.45,33.0,7.0,13567.0,91.17,30.43,7132.77
5284,0.41,23.0,7.0,273.0,4.39,22.43,310.25
5285,0.28,17.0,6.0,3912.0,8.03,15.11,247.72
5286,0.37,14.0,6.0,29866.0,61.76,85.66,976.78
5287,0.63,35.0,17.0,26493.0,142.93,45.46,1176.6
5288,0.34,14.0,7.0,481.0,3.84,15.43,160.41
5289,0.45,25.0,17.0,1702.0,14.16,24.46,1185.83
5290,0.19,12.0,8.0,24654.0,26.35,44.99,442.49
5291,0.16,20.0,15.0,3232.0,104.49,79.22,783.01
5292,0.22,16.0,8.0,129647.0,577.42,41.23,1634.45
5293,0.84,13.0,8.0,161.0,5.65,21.88,514.73
5294,0.6,58.0,34.0,19381.0,131.75,66.03,2185.14
5295,0.55,20.0,10.0,2897.0,9.77,11.86,557.95
5296,0.7,22.0,6.0,68036.0,300.04,37.92,1940.47
5297,0.54,21.0,8.0,6045.0,11.91,54.73,584.07
5298,0.29,30.0,7.0,458.0,6.12,24.01,208.62
5299,0.93,9.0,4.0,223.0,3.72,14.45,339.63
5300,0.3,13.0,7.0,1189.0,3.59,12.4,145.57
5301,0.18,34.0,15.0,482.0,6.91,15.52,153.45
5302,0.43,17.0,7.0,222.0,4.17,13.25,167.73
5303,0.25,31.0,8.0,18173.0,42.41,85.18,799.99
5304,0.61,4.0,8.0,594.0,4.21,19.95,316.18
5305,0.73,23.0,6.0,99049.0,723.09,50.56,32117.69
5306,0.45,14.0,6.0,445.0,5.76,21.38,231.33
5307,0.51,35.0,11.0,19396.0,52.16,96.24,1565.58
5308,0.45,20.0,13.0,1264.0,5.75,16.87,172.31
5309,0.45,20.0,8.0,3859.0,5.31,20.5,282.27
5310,0.13,5.0,4.0,307.0,6.35,11.58,124.51
5311,0.42,7.0,4.0,554.0,4.66,16.58,204.78
5312,0.73,20.0,26.0,3011.0,11.6,10.72,394.78
5313,0.47,26.0,10.0,241975.0,692.44,75.73,5114.67
5314,0.61,17.0,8.0,1493.0,3.72,17.09,296.57
5315,0.08,3.0,3.0,406.0,4.19,12.91,199.12
5316,0.5,29.0,16.0,1157354.0,1682.71,35.57,2637.02
5317,0.28,36.0,11.0,53904.0,237.7,97.93,1166.36
5318,0.35,26.0,17.0,256.0,6.48,18.16,250.01
5319,0.61,14.0,7.0,1374.0,4.8,12.15,222.18
5320,0.96,29.0,8.0,1628.0,6.34,18.44,1333.65
5321,0.52,10.0,5.0,897.0,5.13,22.72,230.76
5322,0.11,36.0,8.0,40246.0,80.11,99.59,1166.12
5323,0.12,22.0,17.0,326.0,3.54,13.22,142.89
5324,0.17,36.0,20.0,6011455.0,17318.82,73.43,37531.2
5325,0.71,38.0,10.0,16984.0,90.4,59.55,9593.4
5326,0.37,16.0,7.0,6158.0,21.08,49.07,542.3
5327,0.16,20.0,9.0,6621.0,5.67,30.27,222.17
5328,0.24,24.0,13.0,636.0,4.77,23.32,222.83
5329,0.37,10.0,5.0,8066.0,4.22,24.11,225.17
5330,0.25,20.0,19.0,4166.0,6.13,22.62,268.68
5331,0.92,20.0,8.0,90.0,4.33,17.08,288.33
5332,0.08,38.0,11.0,21454.0,49.11,61.86,488.93
5333,0.45,16.0,6.0,237.0,6.95,15.58,167.93
5334,0.82,33.0,16.0,43884.0,171.41,40.28,1769.24
5335,0.54,5.0,5.0,3801.0,16.01,14.68,315.96
5336,0.45,4.0,3.0,25.0,5.54,18.08,213.19
5337,0.12,18.0,14.0,15324.0,11.03,47.3,269.99
5338,0.39,27.0,9.0,527301.0,546.89,25.48,10942.43
5339,0.0,39.0,7.0,166214.0,239.52,50.53,652.42
5340,0.45,13.0,8.0,664.0,4.68,15.94,238.69
5341,0.45,18.0,8.0,140067.0,308.87,42.12,2047.19
5342,0.14,42.0,9.0,16993.0,42.68,59.66,487.02
5343,0.64,31.0,8.0,2778.0,8.46,11.79,678.41
5344,0.85,33.0,16.0,2524.0,3.61,20.09,871.73
5345,0.69,35.0,10.0,433.0,4.68,11.33,354.51
5346,0.45,12.0,8.0,5982.5,19.94,18.61,475.77
5347,0.46,20.0,8.0,155318.0,591.02,84.13,3183.32
5348,0.47,50.0,15.0,1149.0,5.14,12.16,206.1
5349,0.58,8.0,5.0,209.0,5.56,12.43,187.89
5350,0.45,20.0,26.0,192042.0,1503.56,73.19,6234.24
5351,0.22,9.0,5.0,504.0,4.16,16.58,152.45
5352,0.17,17.0,6.0,1388.0,5.04,14.59,162.46
5353,0.15,13.0,8.0,2800.0,6.32,21.46,213.76
5354,0.33,44.0,15.0,35810.0,94.7,36.48,1692.19
5355,0.09,25.0,9.0,1898.0,6.03,15.01,165.75
5356,0.05,24.0,7.0,5089.0,3.0,56.19,287.76
5357,0.77,12.0,6.0,551.0,3.85,13.16,283.1
5358,0.75,11.0,7.0,1635.0,6.6,13.47,494.67
5359,0.89,19.0,14.0,25842.0,32.16,61.77,2163.53
5360,0.04,42.0,15.0,2603197.0,2560.02,97.03,8694.3
5361,0.99,31.0,15.0,664.0,6.74,14.43,1169.38
5362,0.17,29.0,6.0,53527.0,84.75,79.79,774.8
5363,0.15,23.0,7.0,348.0,5.13,22.11,177.22
5364,0.4,25.0,11.0,456266.0,654.16,64.89,6032.72
5365,0.45,8.0,5.0,115395.0,5.66,60.85,354.82
5366,0.47,8.0,5.0,48.0,3.25,16.12,144.45
5367,0.66,4.0,8.0,1374.0,3.47,11.93,152.1
5368,0.52,20.0,8.0,115395.0,46.61,43.67,786.77
5369,0.45,7.0,8.0,251.0,6.0,20.63,129.82
5370,0.02,33.0,6.0,207038.0,115.75,76.55,658.75
5371,0.17,20.0,7.0,992.0,6.11,20.7,183.32
5372,0.08,22.0,8.0,251.0,5.57,13.52,140.7
5373,0.04,5.0,3.0,445.0,3.27,11.92,155.96
5374,0.45,20.0,7.0,1108.0,6.57,17.6,294.86
5375,0.02,3.0,2.0,18.0,4.52,21.71,167.94
5376,0.41,3.0,2.0,39.0,6.26,17.88,286.51
5377,0.49,40.0,16.0,867.0,6.21,11.77,298.9
5378,0.37,9.0,8.0,8066.0,5.59,23.06,221.32
5379,0.88,46.0,8.0,42468.0,49.28,77.95,4384.92
5380,0.29,7.0,5.0,6193.0,16.63,93.25,667.05
5381,0.01,23.0,6.0,107598.0,93.61,96.77,677.24
5382,0.35,18.0,7.0,96206.0,164.53,94.31,973.87
5383,0.6,23.0,10.0,380.0,3.73,21.04,365.85
5384,0.19,28.0,6.0,115395.0,194.33,75.22,1056.5
5385,0.19,20.0,7.0,126928.0,87.62,26.96,582.17
5386,0.4,31.0,17.0,4670755.0,4227.34,96.27,33976.99
5387,0.23,11.0,7.0,48671.0,68.45,99.52,764.84
5388,0.85,20.0,14.0,1258979.0,12289.89,45.72,24734.36
5389,0.7,6.0,4.0,1983.0,5.39,14.36,293.17
5390,0.76,32.0,8.0,15816.0,10.87,71.32,1759.97
5391,0.94,20.0,9.0,791.0,3.23,19.63,907.62
5392,0.16,35.0,15.0,8209.0,5.25,45.1,316.85
5393,0.25,38.0,16.0,3809.0,3.03,17.06,200.37
5394,0.38,14.0,8.0,7593.0,22.93,55.58,633.39
5395,0.19,32.0,15.0,8066.0,169.06,85.75,954.92
5396,0.97,6.0,5.0,108.0,5.15,24.89,529.53
5397,0.3,26.0,11.0,241037.0,500.38,96.4,3758.5
5398,0.17,36.0,16.0,676.0,5.56,11.36,120.79
5399,0.9,27.0,8.0,23226.0,56.51,58.17,4191.62
5400,0.98,20.0,6.0,1340.0,7.79,19.64,1456.53
5401,0.1,17.0,9.0,7157.0,12.27,59.07,384.34
5402,0.94,27.0,20.0,9122.0,22.21,51.9,3078.18
5403,0.24,14.0,7.0,42902.0,162.03,89.11,777.19
5404,0.68,45.0,24.0,23884847.0,54663.48,97.29,637522.45
5405,0.6,11.0,6.0,132.0,6.55,18.45,344.7
5406,0.09,30.0,15.0,46855.0,74.06,71.49,506.92
5407,0.98,23.0,12.0,384282.0,3558.24,26.41,20565.21
5408,0.43,16.0,6.0,55498.0,139.06,76.24,974.02
5409,0.16,15.0,6.0,535.0,3.93,10.75,124.15
5410,0.28,33.0,7.0,3232.0,6.69,18.99,187.19
5411,0.45,23.0,8.0,819.0,5.69,24.45,599.41
5412,0.26,4.0,3.0,36.0,3.96,23.02,174.98
5413,0.68,21.0,8.0,1578.0,4.64,16.03,370.44
5414,0.9,23.0,13.0,433.0,5.85,14.61,655.7
5415,0.92,8.0,4.0,55.0,6.89,24.04,726.36
5416,0.07,10.0,5.0,302.0,3.65,13.4,133.05
5417,0.11,16.0,8.0,50207.0,30.19,41.19,460.77
5418,0.72,37.0,19.0,107958.0,443.38,26.49,3741.0
5419,0.55,31.0,11.0,356.0,4.08,10.01,230.4
5420,0.3,20.0,7.0,63.0,5.38,22.88,179.81
5421,0.54,16.0,6.0,5249.0,9.34,69.68,827.06
5422,0.72,12.0,6.0,1008.0,4.61,17.74,386.83
5423,0.41,13.0,6.0,153.0,5.26,10.09,149.94
5424,0.39,39.0,8.0,8066.0,1066.13,45.26,5765.04
5425,0.46,16.0,7.0,786.0,6.73,14.0,231.24
5426,0.84,20.0,22.0,2358378.0,10899.28,47.69,31704.03
5427,0.64,17.0,9.0,203488.0,468.2,97.32,3719.24
5428,0.81,32.0,11.0,2431.0,7.12,14.39,801.65
5429,0.45,6.0,5.0,3232.0,5.43,12.47,213.93
5430,0.27,15.0,8.0,132045.0,436.91,84.82,2106.9
5431,0.64,15.0,8.0,155.0,4.15,20.99,346.8
5432,0.75,41.0,11.0,73981.0,660.15,94.87,14767.12
5433,0.4,26.0,10.0,15590.0,22.03,57.78,687.5
5434,0.4,8.0,4.0,3601.0,22.32,15.52,224.09
5435,0.59,24.0,6.0,5982.5,41.41,59.21,890.85
5436,0.45,53.0,12.0,4695.0,9.98,18.78,344.47
5437,0.55,14.0,7.0,48791.0,396.47,92.99,2729.23
5438,0.45,9.0,5.0,58.0,4.99,18.12,217.93
5439,0.65,41.0,10.0,508.0,6.27,14.81,426.78
5440,0.77,28.0,13.0,4900.0,28.02,23.0,835.68
5441,0.1,17.0,6.0,293.0,5.54,14.7,111.79
5442,0.02,22.0,11.0,507115.0,1262.01,50.91,3353.16
5443,0.25,14.0,6.0,41940.0,109.61,86.48,857.89
5444,0.63,16.0,6.0,145.0,3.89,20.89,320.84
5445,0.39,57.0,36.0,21456.0,22.79,26.98,484.49
5446,0.84,26.0,10.0,11491.0,27.58,54.22,1792.02
5447,0.45,12.0,6.0,28674.0,20.63,69.22,475.7
5448,0.49,40.0,16.0,8385994.0,14458.96,36.26,28174.33
5449,0.17,18.0,6.0,166.0,3.76,11.72,104.81
5450,0.45,28.0,11.0,13565.0,21.01,83.48,726.81
5451,0.78,24.0,7.0,591.0,4.33,10.26,297.34
5452,0.36,15.0,7.0,30563.0,57.01,89.34,892.98
5453,0.04,13.0,7.0,123.0,3.92,11.62,122.11
5454,0.45,3.0,2.0,8066.0,6.12,23.53,365.92
5455,0.14,22.0,8.0,3387.0,5.84,12.19,131.88
5456,0.5,39.0,6.0,923841.0,3926.8,84.79,15737.24
5457,0.39,4.0,4.0,291.0,3.74,19.87,210.1
5458,0.17,17.0,11.0,126770.0,533.85,82.23,15515.89
5459,0.29,4.0,4.0,217.0,4.89,21.31,191.55
5460,0.23,20.0,8.0,1089.0,3.27,18.41,181.68
5461,0.45,23.0,7.0,8066.0,33.77,66.99,995.83
5462,0.71,8.0,4.0,2573.0,7.49,20.45,533.29
5463,0.61,36.0,13.0,35021.0,130.23,84.45,1363.18
5464,0.9,11.0,6.0,401.0,4.28,12.57,345.27
5465,0.45,13.0,8.0,428.0,6.45,20.6,307.72
5466,0.48,30.0,11.0,11623.0,12.85,76.49,974.25
5467,0.2,7.0,5.0,451.0,6.75,20.19,187.49
5468,0.56,24.0,8.0,413.0,6.99,19.52,366.18
5469,0.3,9.0,4.0,4258.0,7.69,17.31,249.52
5470,0.54,12.0,8.0,5858.0,16.93,85.49,825.5
5471,0.38,15.0,6.0,20659.0,133.3,95.05,904.72
5472,0.34,23.0,9.0,667.0,3.66,15.03,181.78
5473,0.96,21.0,11.0,351741.0,2935.93,40.89,17667.05
5474,0.49,28.0,11.0,14427.0,48.75,75.66,1237.41
5475,0.47,35.0,14.0,3398653.0,7870.75,65.99,91767.44
5476,0.28,26.0,15.0,6420.0,18.25,35.42,361.23
5477,0.07,31.0,8.0,910916.0,814.89,73.58,2105.35
5478,0.15,13.0,7.0,1335.0,3.58,13.45,134.84
5479,0.26,25.0,8.0,196248.0,212.71,97.65,1198.11
5480,0.7,33.0,8.0,1255108.0,9366.86,51.54,787603.32
5481,0.38,19.0,9.0,4554.0,14.64,11.09,192.05
5482,0.45,40.0,15.0,961.0,4.28,24.45,190.85
5483,0.64,48.0,20.0,6887736.0,39736.29,85.76,379795.38
5484,0.45,42.0,18.0,5194.0,18.15,78.24,1344.13
5485,0.81,9.0,5.0,1100.0,6.0,15.35,410.59
5486,0.39,34.0,12.0,799552.0,869.68,74.93,8009.6
5487,0.83,15.0,6.0,372.0,4.15,10.43,258.18
5488,0.64,16.0,8.0,100308.0,117.87,59.06,1056.8
5489,0.17,20.0,20.0,4760582.0,15266.1,59.47,12926.59
5490,0.87,26.0,12.0,1754.0,6.03,19.39,853.31
5491,0.45,32.0,16.0,3652.0,18.53,20.43,234.46
5492,0.56,29.0,8.0,10931.0,14.11,32.52,557.06
5493,0.23,8.0,5.0,134.0,4.66,14.65,147.16
5494,0.44,17.0,9.0,110941.0,364.32,55.95,1488.68
5495,0.45,38.0,15.0,1997294.0,7771.15,89.46,39962.71
5496,0.16,18.0,11.0,99.0,4.19,12.11,101.98
5497,0.35,19.0,14.0,545.0,3.84,23.28,215.61
5498,0.45,34.0,10.0,1343791.0,5117.29,39.34,22853.89
5499,0.57,22.0,14.0,30791.0,169.5,81.38,1616.46
5500,0.66,12.0,6.0,423.0,6.88,14.38,349.36
5501,0.45,36.0,17.0,4737505.0,9584.47,32.48,296048.59
5502,0.61,29.0,10.0,418256.0,2016.98,81.62,7009.01
5503,0.84,10.0,4.0,9592.0,53.06,31.12,1733.1
5504,0.45,11.0,8.0,421.0,3.26,16.42,364.28
5505,0.89,27.0,18.0,40389.0,119.95,62.6,3711.41
5506,0.21,17.0,6.0,538.0,5.95,14.28,159.67
5507,0.86,47.0,12.0,3232.0,63.71,63.12,4687.51
5508,0.87,27.0,15.0,883259.0,3739.36,28.55,26272.53
5509,0.15,49.0,22.0,171754.0,96.15,42.5,1765.29
5510,0.19,40.0,20.0,9983.0,43.06,85.58,705.17
5511,0.07,13.0,8.0,131.0,6.8,14.94,176.75
5512,0.23,14.0,6.0,16635.0,13.98,76.23,519.85
5513,0.45,28.0,11.0,1301274.0,5713.56,97.35,15860.95
5514,0.45,28.0,7.0,11501.0,127.3,57.12,2967.98
5515,0.29,34.0,13.0,2166915.0,7142.87,90.73,44085.26
5516,0.42,22.0,14.0,386.0,5.08,23.28,267.03
5517,0.68,14.0,8.0,4407.0,23.29,16.77,512.3
5518,0.19,35.0,21.0,89371.0,194.63,39.7,938.77
5519,0.45,22.0,9.0,474405.0,1506.86,95.52,4331.07
5520,0.9,45.0,13.0,3030.0,33.56,16.74,1261.26
5521,0.79,31.0,26.0,5000.0,7.59,62.61,2527.91
5522,0.31,3.0,3.0,33.0,5.9,23.57,185.25
5523,0.96,32.0,15.0,1641728.0,3093.07,94.31,35389.19
5524,0.62,10.0,4.0,6536.0,21.41,45.41,523.57
5525,0.07,13.0,6.0,367.0,3.15,11.68,124.81
5526,0.25,11.0,7.0,68.0,4.32,24.56,188.03
5527,0.31,3.0,3.0,303.0,6.46,13.44,247.91
5528,0.45,25.0,7.0,332.0,3.96,23.85,224.14
5529,0.46,17.0,7.0,649.0,6.73,21.34,262.15
5530,0.04,27.0,6.0,293.0,3.35,12.99,101.21
5531,0.8,28.0,11.0,692258.0,2688.9,46.83,17459.48
5532,0.29,20.0,11.0,2404.0,7.58,16.59,233.23
5533,0.15,11.0,6.0,872.0,3.28,14.18,127.71
5534,0.5,38.0,19.0,8066.0,801.42,43.81,15981.84
5535,0.45,15.0,7.0,574.0,6.78,10.37,351.13
5536,0.85,13.0,7.0,3996.0,38.03,24.82,768.26
5537,0.45,22.0,16.0,12204.0,5.36,90.66,1312.94
5538,0.45,37.0,15.0,5982.5,92.09,51.6,19246.16
5539,0.59,27.0,8.0,365.0,3.8,18.76,360.58
