,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost,scheduled_year,scheduled_month,scheduled_day,scheduled_dateofmonth,delivery_year,delivery_month,delivery_day,delivery_dateofmonth,delta,state
5018,0.28,23.0,12.0,7055.0,Brass,21.45,78.69,Yes,No,Yes,Waterways,No,Working Class,No,686.05,2016,1,3,7,2016,1,0,4,-3 ,GA
5019,0.42,8.0,8.0,259.0,Material_NA,6.53,12.73,No,No,No,Roadways,Yes,Working Class,No,155.78,2016,11,5,19,2016,11,1,22,3 ,WI
5020,0.98,12.0,7.0,478.0,Clay,3.99,14.35,No,No,Yes,Airways,Yes,Working Class,No,445.66,2015,4,0,20,2015,4,6,19,-1 ,WA
5021,0.02,37.0,15.0,874.0,Wood,6.77,18.31,Yes,No,No,Waterways,No,Working Class,No,112.04,2016,3,4,11,2016,3,0,14,3 ,UT
5022,0.69,20.0,8.0,6397.0,Bronze,34.71,54.31,No,Yes,No,Roadways,No,Working Class,Yes,1219.77,2016,11,6,6,2016,11,2,2,-4 ,WA
5023,0.59,29.0,15.0,2065.0,Aluminium,9.0,24.1,No,Yes,Yes,Roadways,No,Working Class,No,964.06,2016,2,4,12,2016,2,1,9,-3 ,AK
5024,0.52,13.0,7.0,112.0,Wood,3.06,10.25,No,No,No,Roadways,No,Working Class,No,148.45,2017,3,5,11,2017,3,2,8,-3 ,CT
5025,0.66,19.0,14.0,500.0,Wood,6.64,23.62,No,Yes,Yes,Airways,No,Wealthy,No,677.25,2017,1,0,16,2017,1,3,12,-4 ,IL
5026,0.36,40.0,22.0,251.0,Wood,3.5,11.54,Yes,No,Yes,Waterways,No,Working Class,No,201.13,2016,6,4,3,2016,6,4,3,0 ,CA
5027,0.45,16.0,8.0,1071.0,Clay,4.29,16.37,Yes,Yes,No,Airways,Yes,Working Class,No,575.45,2015,8,0,31,2015,8,4,28,-3 ,AZ
5028,0.45,34.0,16.0,7421.0,Clay,3.37,41.56,Yes,No,No,Waterways,Yes,Working Class,No,237.34,2017,6,0,19,2017,6,4,23,4 ,ND
5029,0.6,27.0,9.0,7836.0,Bronze,7.93,73.74,No,No,No,Roadways,No,Working Class,No,1019.35,2017,5,3,4,2017,5,6,7,3 ,WI
5030,0.53,29.0,17.0,1556664.0,Material_NA,10292.87,77.8,No,Yes,No,Roadways,No,Wealthy,No,31321.84,2016,3,6,27,2016,3,2,23,-4 ,CT
5031,0.05,8.0,4.0,7095.0,Stone,20.87,60.76,No,Yes,No,Roadways,No,Working Class,No,390.69,2017,4,0,10,2017,4,4,7,-3 ,MI
5032,0.54,21.0,8.0,358.0,Material_NA,6.46,12.55,Yes,Yes,No,Roadways,No,Wealthy,No,335.37,2015,6,2,3,2015,5,5,30,-4 ,IN
5033,0.26,18.0,8.0,2049.0,Clay,6.78,11.65,No,No,Yes,Roadways,Yes,Working Class,No,210.83,2015,9,5,19,2015,9,1,15,-4 ,
5034,0.32,31.0,16.0,912586.0,Marble,1107.52,44.84,No,No,No,Roadways,No,Working Class,No,2689.3,2016,1,6,17,2016,1,3,21,4 ,NY
5035,0.97,9.0,4.0,376.0,Bronze,4.59,24.55,No,No,No,Waterways,No,Working Class,No,467.6,2018,1,4,26,2018,1,3,25,-1 ,DC
5036,0.49,32.0,22.0,4391181.0,Stone,11041.46,86.02,Yes,Yes,No,Airways,No,Working Class,Yes,81568.28,2015,11,0,30,2015,11,0,30,0 ,AL
5037,0.45,9.0,4.0,4665.0,Material_NA,17.38,23.11,Yes,No,Yes,Airways,No,Working Class,No,333.97,2016,2,5,13,2016,2,3,11,-2 ,CO
5038,0.16,20.0,14.0,36150.0,Material_NA,12.8,67.35,No,Yes,Yes,Roadways,No,Wealthy,No,623.76,2018,9,6,9,2018,9,2,12,3 ,LA
5039,0.27,36.0,22.0,3742712.0,Marble,11880.96,53.8,No,No,No,Airways,Yes,Wealthy,No,22524.89,2019,6,6,30,2019,6,2,26,-4 ,NY
5040,0.59,5.0,3.0,53.0,Aluminium,4.84,13.4,No,No,Yes,Roadways,No,Working Class,No,158.54,2016,12,6,11,2016,12,0,12,1 ,CT
5041,0.5,15.0,6.0,8066.0,Brass,6.63,10.62,No,Yes,Yes,Airways,No,Working Class,No,299.77,2016,7,1,26,2016,7,1,26,0 ,ID
5042,0.85,13.0,8.0,33994.0,Stone,305.07,52.74,No,No,No,Roadways,No,Working Class,No,2457.0,2017,11,2,15,2017,11,5,18,3 ,NH
5043,0.57,18.0,8.0,10939.0,Brass,27.47,32.32,No,No,No,Waterways,No,Working Class,No,477.58,2015,9,4,11,2015,9,4,11,0 ,IA
5044,0.44,23.0,10.0,308319.0,Marble,415.38,58.03,Yes,No,No,Airways,No,Working Class,No,2978.81,2016,8,2,24,2016,8,3,25,1 ,MI
5045,0.2,18.0,8.0,7402.0,Brass,25.18,98.73,No,No,No,Roadways,No,Working Class,No,535.34,2018,11,3,1,2018,11,5,3,2 ,DE
5046,0.45,6.0,5.0,708.0,Brass,5.12,13.1,Yes,Yes,No,Airways,No,Working Class,No,193.79,2015,7,4,24,2015,7,1,28,4 ,
5047,0.45,27.0,11.0,8586.0,Brass,9.58,72.41,Yes,Yes,No,Airways,No,Working Class,Yes,1202.76,2016,7,1,5,2016,7,4,1,-4 ,GA
5048,0.29,39.0,23.0,7666999.0,Stone,12907.06,58.08,Yes,No,Yes,Roadways,No,Working Class,Yes,45626.93,2015,3,1,17,2015,3,1,17,0 ,
5049,0.78,36.0,10.0,2538444.0,Stone,11033.1,35.8,Yes,No,Yes,Waterways,No,Working Class,No,25113.62,2019,3,6,17,2019,3,2,20,3 ,CA
5050,0.17,20.0,7.0,29233.0,Stone,73.91,72.07,Yes,No,Yes,Waterways,No,Working Class,No,596.28,2016,7,3,21,2016,7,6,24,3 ,NH
5051,0.74,13.0,6.0,24018.0,Marble,180.61,65.25,Yes,No,No,Airways,No,Working Class,No,1335.55,2016,9,4,16,2016,9,1,13,-3 ,VA
5052,0.24,38.0,17.0,3750.0,Aluminium,4.65,17.83,Yes,No,No,Airways,No,Working Class,No,229.58,2015,4,5,11,2015,4,2,8,-3 ,IN
5053,0.18,3.0,3.0,18.0,Aluminium,3.25,24.54,Yes,No,No,Waterways,No,Working Class,No,149.95,2018,4,2,11,2018,4,3,12,1 ,KS
5054,0.59,23.0,6.0,251.0,Wood,6.82,10.37,No,No,Yes,Roadways,No,Working Class,No,278.03,2018,7,0,16,2018,7,4,13,-3 ,SD
5055,0.69,58.0,16.0,8186224.0,Marble,21707.94,43.33,No,No,Yes,Roadways,Yes,Working Class,No,94967.69,2017,11,2,8,2017,11,6,12,4 ,WI
5056,0.79,19.0,6.0,453.0,Aluminium,6.97,12.74,No,Yes,No,Roadways,No,Wealthy,No,513.34,2015,9,2,23,2015,9,6,20,-3 ,MO
5057,0.45,5.0,4.0,1712.0,Stone,7.93,24.67,No,Yes,No,Roadways,No,Working Class,No,1019.1,2019,7,5,20,2019,7,5,20,0 ,CO
5058,0.45,26.0,16.0,1341889.0,Material_NA,3054.86,89.73,No,Yes,Yes,Roadways,No,Wealthy,No,18018.83,2017,1,6,22,2017,1,6,22,0 ,KY
5059,0.93,6.0,4.0,1611.0,Marble,3.63,16.69,No,No,No,Airways,No,Working Class,No,306.65,2019,8,2,21,2019,8,2,21,0 ,CO
5060,0.79,33.0,17.0,775.0,Wood,4.55,24.48,No,No,Yes,Roadways,No,Working Class,Yes,940.11,2016,7,6,3,2016,7,5,2,-1 ,VA
5061,0.65,15.0,6.0,387.0,Aluminium,5.35,24.71,No,No,Yes,Roadways,No,Wealthy,No,392.35,2016,3,4,4,2016,3,0,7,3 ,AR
5062,0.45,23.0,8.0,2954.0,Bronze,35.8,23.64,No,No,No,Roadways,No,Working Class,No,970.35,2018,11,5,10,2018,11,2,14,4 ,IA
5063,0.15,27.0,11.0,11292.0,Bronze,22.52,26.71,No,No,Yes,Roadways,No,Working Class,No,306.55,2019,2,2,27,2019,2,5,23,-4 ,RI
5064,0.45,14.0,6.0,4308.0,Brass,47.12,22.89,Yes,No,Yes,Roadways,No,Working Class,Yes,1241.26,2018,9,5,22,2018,9,4,21,-1 ,VT
5065,0.41,17.0,7.0,4044.0,Bronze,6.69,15.58,No,No,Yes,Airways,No,Working Class,Yes,309.78,2018,5,5,12,2018,5,3,10,-2 ,
5066,0.55,3.0,2.0,8066.0,Brass,3.3,13.12,No,Yes,No,Roadways,No,Working Class,No,146.48,2018,5,5,26,2018,5,6,27,1 ,MI
5067,0.56,34.0,11.0,1894.0,Aluminium,4.23,11.09,No,No,Yes,Roadways,No,Working Class,No,302.42,2018,4,6,8,2018,4,3,5,-3 ,DC
5068,0.37,22.0,8.0,7595.0,Bronze,12.99,96.88,No,Yes,Yes,Airways,No,Working Class,Yes,1024.94,2018,12,5,29,2018,12,1,25,-4 ,CA
5069,0.38,13.0,6.0,22348.0,Marble,107.85,61.52,No,Yes,Yes,Roadways,No,Working Class,No,762.87,2015,4,3,9,2015,4,0,6,-3 ,OK
5070,0.07,10.0,5.0,3232.0,Material_NA,6.93,15.04,No,Yes,No,Roadways,No,Wealthy,Yes,189.7,2015,2,3,19,2015,2,1,17,-2 ,DC
5071,0.38,28.0,9.0,3323.0,Material_NA,4.7,19.76,No,No,No,Roadways,Yes,Wealthy,No,324.73,2016,5,4,6,2016,5,2,4,-2 ,ND
5072,0.77,43.0,11.0,5855.0,Clay,25.59,28.86,No,No,No,Roadways,Yes,Wealthy,No,1119.05,2018,6,5,9,2018,6,5,9,0 ,MN
5073,0.45,24.0,8.0,217.0,Material_NA,6.57,23.02,No,No,No,Waterways,No,Working Class,No,1097.59,2016,8,1,16,2016,8,4,12,-4 ,IN
5074,0.55,13.0,7.0,298.0,Aluminium,3.62,20.44,No,No,No,Roadways,No,Working Class,No,245.97,2017,3,1,28,2017,3,6,26,-2 ,NC
5075,0.19,16.0,7.0,42447.0,Stone,162.11,60.58,No,No,No,Airways,No,Wealthy,No,639.21,2015,11,6,8,2015,11,0,9,1 ,WA
5076,0.24,12.0,7.0,656.0,Clay,3.28,10.47,No,Yes,No,Roadways,Yes,Wealthy,No,158.33,2018,5,6,27,2018,5,4,25,-2 ,DE
5077,0.49,14.0,6.0,125.0,Aluminium,3.51,14.09,No,No,No,Roadways,No,Working Class,No,170.97,2019,8,1,20,2019,8,0,19,-1 ,MT
5078,0.26,48.0,28.0,133430.0,Bronze,609.74,60.06,Yes,No,Yes,Waterways,No,Working Class,No,2910.83,2015,1,0,12,2015,1,6,11,-1 ,MS
5079,0.45,9.0,5.0,534.0,Bronze,5.03,24.22,No,No,No,Roadways,No,Working Class,No,218.06,2015,4,6,19,2015,4,1,21,2 ,MT
5080,0.12,39.0,20.0,3755.0,Aluminium,11.62,14.7,No,Yes,No,Airways,No,Working Class,No,178.08,2016,1,2,6,2016,1,2,6,0 ,DE
5081,0.0,37.0,12.0,2962372.0,Stone,5794.95,65.2,No,No,No,Roadways,No,Working Class,No,9020.75,2019,1,4,4,2019,1,1,8,4 ,IA
5082,0.48,23.0,12.0,28292.0,Brass,170.73,59.27,No,No,No,Roadways,No,Working Class,No,1002.89,2015,6,1,9,2015,6,5,6,-3 ,AR
5083,0.5,11.0,8.0,1547.0,Bronze,6.12,17.19,Yes,No,Yes,Waterways,No,Working Class,No,303.2,2017,10,4,20,2017,10,2,18,-2 ,AZ
5084,0.55,16.0,6.0,47875.0,Stone,169.88,81.47,No,No,No,Roadways,No,Working Class,No,1195.13,2017,12,4,15,2017,12,2,13,-2 ,ME
5085,0.47,11.0,8.0,61224.0,Stone,155.42,52.34,No,Yes,No,Roadways,No,Wealthy,No,1020.59,2017,8,1,8,2017,8,3,10,2 ,AL
5086,0.28,18.0,8.0,5178.0,Material_NA,20.26,30.71,No,Yes,No,Roadways,No,Wealthy,No,390.69,2015,3,1,24,2015,3,6,22,-2 ,NE
5087,0.82,16.0,7.0,2929.0,Bronze,26.5,20.36,No,Yes,No,Roadways,No,Wealthy,No,613.19,2019,2,0,25,2019,2,6,24,-1 ,AR
5088,0.43,29.0,7.0,1250.0,Aluminium,5.07,15.43,Yes,Yes,No,Airways,No,Working Class,No,266.21,2016,4,5,30,2016,4,4,29,-1 ,OR
5089,0.64,12.0,8.0,41568.0,Marble,126.14,63.39,No,No,Yes,Roadways,No,Working Class,No,980.0,2019,6,4,14,2019,6,0,17,3 ,PA
5090,0.45,7.0,5.0,5982.5,Bronze,3.53,13.88,No,Yes,No,Roadways,No,Working Class,No,112.56,2017,10,3,12,2017,10,0,16,4 ,CT
5091,0.45,17.0,8.0,5982.5,Bronze,36.11,10.78,No,No,No,Roadways,No,Working Class,No,435.31,2017,8,6,13,2017,8,2,9,-4 ,AR
5092,0.07,33.0,8.0,477.0,Wood,4.32,24.54,No,Yes,Yes,Roadways,No,Working Class,No,151.53,2019,2,3,7,2019,2,0,11,4 ,UT
5093,0.06,30.0,8.0,425547.0,Marble,163.67,71.61,Yes,Yes,Yes,Airways,No,Wealthy,Yes,1517.82,2016,3,2,16,2016,3,3,17,1 ,SC
5094,0.99,25.0,7.0,115395.0,Marble,1268.35,43.16,Yes,No,Yes,Waterways,No,Wealthy,No,4489.25,2018,3,6,18,2018,3,0,19,1 ,IL
5095,0.83,8.0,4.0,7016.0,Stone,19.97,42.31,Yes,No,No,Waterways,No,Working Class,No,570.65,2019,5,4,17,2019,5,6,19,2 ,NM
5096,0.88,16.0,7.0,115395.0,Marble,79.12,51.91,Yes,No,Yes,Waterways,No,Wealthy,No,6157.88,2017,2,2,15,2017,2,4,17,2 ,NE
5097,0.56,11.0,7.0,2596.0,Brass,3.65,13.85,Yes,Yes,Yes,Airways,No,Working Class,No,373.28,2017,6,3,29,2017,6,0,26,-3 ,VA
5098,0.3,20.0,12.0,1921.0,Material_NA,10.43,18.55,No,Yes,No,Airways,No,Working Class,No,223.35,2017,4,4,28,2017,4,2,26,-2 ,MO
5099,0.61,10.0,5.0,178.0,Aluminium,6.06,23.38,No,No,Yes,Roadways,No,Working Class,No,298.38,2016,8,3,4,2016,8,0,8,4 ,
5100,0.06,22.0,13.0,1374.0,Clay,4.22,18.29,No,Yes,Yes,Airways,Yes,Working Class,No,171.24,2016,5,0,16,2016,5,3,19,3 ,NE
5101,0.13,30.0,15.0,7923.0,Clay,25.88,93.12,No,Yes,No,Airways,Yes,Working Class,No,599.83,2018,9,1,18,2018,9,6,16,-2 ,IA
5102,0.38,3.0,2.0,13.0,Clay,6.72,23.81,Yes,No,Yes,Waterways,Yes,Working Class,No,199.6,2019,6,1,25,2019,6,1,25,0 ,KS
5103,0.19,27.0,12.0,24624.0,Brass,34.67,60.18,No,Yes,Yes,Airways,No,Working Class,No,681.49,2018,1,1,16,2018,1,1,16,0 ,NH
5104,0.45,21.0,10.0,5982.5,Bronze,9.71,61.55,No,Yes,No,Roadways,No,Working Class,No,1422.3,2019,8,4,2,2019,8,6,4,2 ,AL
5105,0.89,13.0,6.0,1757.0,Bronze,11.01,24.31,No,No,No,Airways,No,Working Class,Yes,577.55,2017,12,3,21,2017,12,0,18,-3 ,ID
5106,0.8,23.0,15.0,3115.0,Clay,7.95,16.16,No,No,Yes,Airways,Yes,Working Class,Yes,915.1,2017,12,4,8,2017,12,1,12,4 ,NJ
5107,0.3,20.0,16.0,1658590.0,Marble,4132.33,31.67,No,No,No,Roadways,No,Working Class,No,11550.72,2016,1,0,18,2016,1,0,18,0 ,AR
5108,0.37,21.0,9.0,1086.0,Material_NA,6.5,21.32,Yes,No,No,Waterways,Yes,Working Class,No,266.85,2016,2,5,20,2016,2,3,18,-2 ,ID
5109,0.7,32.0,13.0,1662.0,Aluminium,7.53,23.59,No,Yes,No,Roadways,No,Wealthy,No,891.47,2017,12,2,6,2017,12,6,3,-3 ,GA
5110,0.06,18.0,8.0,204.0,Wood,4.94,15.05,No,No,No,Roadways,No,Working Class,No,116.36,2018,10,1,30,2018,10,4,26,-4 ,AK
5111,0.05,25.0,10.0,11529.0,Brass,16.79,37.46,No,No,No,Roadways,No,Working Class,No,247.15,2015,3,4,13,2015,3,4,13,0 ,DC
5112,0.45,39.0,23.0,85079.0,Bronze,428.46,43.47,No,Yes,No,Airways,No,Working Class,No,1978.07,2017,10,0,2,2017,10,6,1,-1 ,LA
5113,0.28,24.0,12.0,3841.0,Clay,3.47,18.83,No,No,Yes,Roadways,Yes,Working Class,No,279.28,2016,7,5,30,2016,7,1,26,-4 ,LA
5114,0.22,35.0,15.0,527.0,Wood,3.3,23.7,No,Yes,Yes,Roadways,No,Wealthy,Yes,282.68,2019,3,4,29,2019,3,0,25,-4 ,TN
5115,0.25,39.0,15.0,1079.0,Aluminium,6.68,14.86,No,No,No,Roadways,No,Working Class,No,166.71,2019,5,3,9,2019,5,1,7,-2 ,ND
5116,0.53,24.0,6.0,329.0,Wood,5.63,14.42,Yes,Yes,No,Airways,No,Working Class,No,253.4,2019,3,6,17,2019,3,6,17,0 ,NH
5117,0.18,17.0,7.0,1418.0,Clay,3.06,15.69,Yes,Yes,No,Airways,Yes,Working Class,No,208.81,2018,2,6,4,2018,1,2,31,-4 ,PA
5118,0.22,13.0,6.0,463.0,Material_NA,6.91,21.66,Yes,No,No,Roadways,No,Working Class,No,220.14,2016,5,4,6,2016,5,0,2,-4 ,RI
5119,0.33,29.0,14.0,1374.0,Clay,6.36,87.14,No,No,No,Roadways,Yes,Working Class,Yes,747.15,2015,9,6,6,2015,9,0,7,1 ,AK
5120,0.45,21.0,8.0,179269.0,Marble,333.8,71.75,No,No,No,Roadways,No,Wealthy,Yes,5252.12,2015,1,5,17,2015,1,1,20,3 ,MD
5121,0.83,26.0,6.0,352.0,Wood,5.56,14.34,No,Yes,No,Roadways,No,Working Class,No,464.29,2015,8,4,21,2015,8,4,21,0 ,IN
5122,0.31,22.0,8.0,5642.0,Brass,8.77,45.75,No,No,No,Roadways,No,Working Class,No,436.25,2016,3,4,11,2016,3,2,9,-2 ,TX
5123,0.17,20.0,12.0,274778.0,Marble,584.95,86.54,No,No,No,Roadways,No,Working Class,Yes,1631.1,2019,7,2,3,2019,7,4,5,2 ,VT
5124,0.08,20.0,7.0,714.0,Clay,4.51,23.74,Yes,No,No,Waterways,Yes,Wealthy,No,185.82,2019,5,6,12,2019,5,5,11,-1 ,WY
5125,0.28,3.0,3.0,128.0,Marble,4.76,24.05,No,No,No,Roadways,No,Working Class,No,213.51,2017,12,1,12,2017,12,1,12,0 ,KS
5126,0.93,14.0,8.0,73908.0,Marble,215.02,37.6,Yes,Yes,No,Airways,No,Wealthy,No,2721.69,2016,11,5,12,2016,11,1,15,3 ,WV
5127,0.57,19.0,9.0,135418.0,Marble,201.32,29.74,Yes,No,Yes,Airways,No,Working Class,No,1698.04,2019,3,4,15,2019,3,3,14,-1 ,MD
5128,0.5,9.0,5.0,4973.0,Marble,3.87,18.67,No,No,No,Waterways,No,Wealthy,No,255.86,2015,4,4,3,2015,4,6,5,2 ,MD
5129,0.83,20.0,7.0,1374.0,Clay,3.35,23.23,No,Yes,No,Roadways,Yes,Working Class,Yes,762.81,2019,4,1,23,2019,4,4,19,-4 ,ID
5130,0.45,23.0,8.0,5982.5,Bronze,12.62,17.87,No,No,No,Roadways,No,Wealthy,No,184.63,2016,1,2,6,2016,1,4,8,2 ,MA
5131,0.84,7.0,5.0,85.0,Aluminium,3.47,23.98,No,Yes,No,Airways,No,Wealthy,No,391.87,2017,11,0,6,2017,11,3,2,-4 ,TX
5132,0.87,22.0,7.0,925.0,Aluminium,4.21,18.0,Yes,No,Yes,Waterways,No,Working Class,No,523.55,2017,1,1,24,2017,1,5,28,4 ,
5133,0.55,24.0,8.0,3177.0,Aluminium,12.69,19.0,No,No,No,Airways,No,Working Class,No,349.21,2018,12,6,9,2018,12,6,9,0 ,
5134,0.68,13.0,8.0,2915.0,Bronze,9.0,19.37,No,No,Yes,Roadways,No,Working Class,No,961.9,2019,6,2,19,2019,6,0,17,-2 ,LA
5135,0.09,12.0,8.0,29200.0,Marble,50.45,41.4,Yes,No,No,Roadways,No,Wealthy,No,471.07,2017,7,2,12,2017,7,2,12,0 ,MT
5136,0.33,32.0,16.0,774.0,Wood,3.42,16.64,No,No,No,Waterways,No,Working Class,No,172.53,2018,12,5,29,2018,12,4,28,-1 ,AZ
5137,0.83,14.0,7.0,1154.0,Clay,5.5,12.45,Yes,Yes,No,Airways,Yes,Wealthy,No,543.36,2019,7,6,21,2019,7,6,21,0 ,CT
5138,0.45,21.0,10.0,905.0,Aluminium,5.73,14.49,Yes,Yes,Yes,Airways,No,Working Class,No,581.73,2016,9,2,7,2016,9,6,11,4 ,NM
5139,0.0,14.0,6.0,399.0,Aluminium,4.73,20.26,No,No,No,Waterways,No,Working Class,No,122.75,2017,6,6,18,2017,6,6,18,0 ,VA
5140,0.07,24.0,12.0,16410.0,Bronze,8.95,67.27,No,Yes,No,Roadways,No,Working Class,Yes,423.64,2018,12,2,5,2018,12,1,4,-1 ,MI
5141,0.58,31.0,15.0,2747348.0,Stone,18437.06,60.1,Yes,Yes,No,Airways,No,Wealthy,No,64770.97,2018,1,4,19,2018,1,1,23,4 ,NV
5142,0.11,30.0,10.0,281.0,Wood,4.15,14.28,No,No,No,Roadways,No,Working Class,No,121.63,2017,4,3,13,2017,4,6,9,-4 ,NM
5143,0.53,26.0,7.0,11896.0,Material_NA,34.85,38.64,Yes,Yes,No,Roadways,No,Working Class,No,814.95,2017,4,0,17,2017,4,6,16,-1 ,NY
5144,0.45,20.0,9.0,989192.0,Stone,3415.6,40.84,No,No,No,Waterways,No,Working Class,No,5164.91,2016,4,0,4,2016,4,4,8,4 ,
5145,0.13,8.0,5.0,6476.0,Marble,9.49,76.38,No,No,No,Roadways,No,Wealthy,No,464.74,2016,4,5,2,2016,4,4,1,-1 ,
5146,0.84,3.0,3.0,11.0,Aluminium,4.62,22.87,No,No,No,Roadways,No,Wealthy,No,263.5,2019,6,1,11,2019,6,0,10,-1 ,SC
5147,0.24,7.0,4.0,8066.0,Brass,3.81,11.1,No,No,No,Waterways,No,Wealthy,No,145.01,2015,6,5,13,2015,6,5,13,0 ,NH
5148,0.18,7.0,4.0,302.0,Brass,4.34,17.4,Yes,Yes,No,Roadways,No,Wealthy,No,203.45,2017,12,2,20,2017,12,0,18,-2 ,NY
5149,0.45,23.0,9.0,2879.0,Clay,13.64,19.02,Yes,No,Yes,Roadways,Yes,Working Class,No,376.27,2018,10,5,27,2018,10,5,27,0 ,CA
5150,0.63,39.0,8.0,542.0,Wood,3.55,23.21,Yes,Yes,Yes,Roadways,No,Wealthy,No,638.83,2017,8,0,28,2017,8,6,27,-1 ,ND
5151,0.34,5.0,4.0,85.0,Clay,4.65,16.8,No,No,No,Roadways,Yes,Working Class,No,164.64,2019,8,1,27,2019,8,4,23,-4 ,CA
5152,0.36,24.0,10.0,221082.0,Stone,427.42,49.47,Yes,No,Yes,Airways,No,Working Class,No,3047.95,2016,7,5,23,2016,7,5,23,0 ,VT
5153,0.12,25.0,9.0,251.0,Wood,4.07,21.7,Yes,No,No,Waterways,No,Working Class,No,149.02,2017,3,5,4,2017,3,4,3,-1 ,
5154,0.45,65.0,31.0,43240.0,Clay,101.42,91.26,No,No,No,Roadways,Yes,Working Class,No,1205.74,2016,1,5,23,2016,1,5,23,0 ,MD
5155,0.63,50.0,24.0,16650.0,Clay,33.64,42.95,No,Yes,No,Roadways,Yes,Wealthy,No,2008.69,2015,7,4,31,2015,7,1,28,-3 ,
5156,0.35,26.0,8.0,25331.0,Brass,65.46,38.68,No,No,Yes,Roadways,No,Working Class,No,875.8,2015,2,6,1,2015,1,2,28,-4 ,NJ
5157,0.55,14.0,7.0,31206.0,Marble,75.13,92.18,No,No,Yes,Roadways,No,Working Class,Yes,2046.59,2016,9,1,20,2016,9,1,20,0 ,VA
5158,0.73,3.0,3.0,33.0,Aluminium,5.54,23.09,Yes,No,No,Roadways,No,Working Class,No,277.58,2016,11,4,25,2016,11,0,21,-4 ,CT
5159,0.24,20.0,5.0,8634.0,Stone,9.14,47.39,No,Yes,Yes,Roadways,No,Wealthy,No,474.51,2015,3,4,6,2015,3,4,6,0 ,OK
5160,0.06,33.0,13.0,18413.0,Material_NA,23.51,63.27,No,Yes,Yes,Roadways,No,Wealthy,No,469.61,2016,8,1,16,2016,8,0,15,-1 ,CA
5161,0.52,34.0,6.0,1586.0,Clay,5.29,17.22,Yes,Yes,No,Airways,Yes,Working Class,No,431.52,2017,8,2,9,2017,8,6,6,-3 ,KS
5162,0.55,41.0,18.0,6991183.0,Stone,49534.18,74.92,No,No,No,Airways,No,Working Class,No,208819.81,2018,3,0,26,2018,3,0,26,0 ,WA
5163,0.51,23.0,7.0,179042.0,Marble,592.68,79.53,Yes,No,No,Waterways,No,Working Class,No,3354.63,2016,4,3,28,2016,5,0,2,4 ,LA
5165,0.67,24.0,7.0,115395.0,Marble,798.42,71.34,Yes,No,Yes,Waterways,No,Working Class,No,19237.26,2019,5,0,6,2019,5,0,6,0 ,
5166,0.19,37.0,18.0,62557.0,Bronze,41.69,86.14,No,No,Yes,Waterways,No,Working Class,No,686.35,2017,9,0,25,2017,9,2,27,2 ,WA
5167,0.97,25.0,10.0,1411.0,Aluminium,6.87,18.98,No,No,Yes,Airways,No,Wealthy,No,1369.34,2019,6,0,17,2019,6,4,14,-3 ,NH
5168,0.65,36.0,10.0,4568.0,Clay,12.7,24.69,Yes,No,No,Waterways,Yes,Working Class,No,564.15,2015,4,5,18,2015,4,5,18,0 ,OH
5169,0.19,29.0,14.0,15094.0,Brass,40.42,63.25,No,Yes,No,Roadways,No,Working Class,No,525.13,2017,5,1,23,2017,5,6,21,-2 ,AL
5170,0.45,8.0,5.0,82.0,Wood,4.89,17.7,No,No,Yes,Roadways,No,Working Class,No,334.27,2015,9,6,13,2015,9,2,16,3 ,SD
5171,0.26,13.0,7.0,73.0,Wood,6.29,20.82,Yes,No,No,Roadways,No,Working Class,No,186.66,2016,8,3,11,2016,8,5,13,2 ,MS
5172,0.44,3.0,3.0,222.0,Marble,3.29,13.2,Yes,No,No,Roadways,No,Working Class,Yes,193.13,2018,1,6,21,2018,1,0,22,1 ,IA
5173,0.48,29.0,7.0,2516.0,Clay,11.88,15.31,Yes,No,No,Waterways,Yes,Wealthy,No,255.81,2015,4,0,27,2015,4,3,30,3 ,OK
5174,0.91,32.0,14.0,1520767.0,Marble,7607.26,95.13,No,Yes,No,Airways,No,Wealthy,No,802308.74,2016,10,4,21,2016,10,1,18,-3 ,AL
5175,0.08,18.0,8.0,5573.0,Material_NA,7.71,88.3,No,No,No,Roadways,No,Working Class,No,480.71,2017,12,3,7,2017,12,6,3,-4 ,MO
5176,0.48,12.0,8.0,268.0,Aluminium,4.76,17.0,No,No,No,Airways,No,Working Class,No,180.88,2015,6,6,14,2015,6,2,17,3 ,MO
5177,0.15,18.0,11.0,682.0,Aluminium,6.6,19.44,Yes,No,No,Waterways,No,Working Class,No,150.84,2018,10,1,9,2018,10,2,10,1 ,UT
5178,0.54,32.0,11.0,821575.0,Marble,3774.17,97.03,No,No,No,Waterways,No,Working Class,No,11359.58,2016,2,6,7,2016,2,2,3,-4 ,DC
5179,0.07,14.0,6.0,143.0,Wood,5.28,21.33,No,Yes,Yes,Roadways,No,Working Class,No,145.54,2018,1,2,24,2018,1,1,23,-1 ,NM
5180,0.84,34.0,8.0,309.0,Wood,5.23,11.18,Yes,No,Yes,Roadways,No,Working Class,Yes,709.51,2017,6,4,9,2017,6,1,6,-3 ,NC
5181,0.78,19.0,7.0,506.0,Material_NA,3.06,23.73,Yes,No,No,Airways,Yes,Working Class,No,501.52,2016,5,1,3,2016,5,3,5,2 ,KS
