"","X","Artist.Reputation","Height","Width","Weight","Material","Price.Of.Sculpture","Base.Shipping.Price","International","Express.Shipment","Installation.Included","Transport","Fragile","Customer.Information","Remote.Location","Cost","scheduled_year","scheduled_month","scheduled_day","scheduled_dateofmonth","delivery_year","delivery_month","delivery_day","delivery_dateofmonth","delta","state","Cost_Numeric"
"2288",1588,0.66,42,29,44587296,"Stone",114355.43,97.53,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,2,5,7,2015,2,5,7,0,"RI",486211.79
"2289",853,0.94,58,6,14122,"Bronze",82.4,61.4,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2017,12,4,29,2017,12,6,31,2,"UT",13919.69
"2290",752,0.95,25,14,40827,"Brass",76.54,92.67,"Yes","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2016,2,0,22,2016,2,0,22,0,"",14362.22
"2291",2325,0.45,20,12,3232,"Material_NA",1054.93,80.51,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2019,7,0,22,2019,7,5,20,-2,"MT",5039.5
"2292",6122,0.47,19,10,257749,"Marble",598.06,91.32,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2016,10,5,15,2016,10,1,18,3,"",3198.11
"2293",5536,0.8,28,11,692258,"Material_NA",2688.9,46.83,"No","Yes","Yes","Roadways","No","Wealthy","No","Very-Expensive",2017,12,6,17,2017,12,0,18,1,"",17459.48
"2294",129,0.86,34,11,1793759,"Stone",1332.42,25.62,"Yes","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2017,12,5,23,2017,12,5,23,0,"AZ",84932.99
"2295",5453,0.49,40,16,8385994,"Stone",14458.96,36.26,"Yes","No","Yes","Waterways","No","Wealthy","No","Very-Expensive",2015,5,6,17,2015,5,3,21,4,"WY",28174.33
"2296",5524,0.45,22,9,474405,"Stone",1506.86,95.52,"No","No","No","Airways","No","Working Class","No","Very-Expensive",2018,2,3,1,2018,2,5,3,2,"IA",4331.07
"2297",985,0.48,40,14,1624464,"Marble",3835.87,39.35,"Yes","No","No","Roadways","Yes","Working Class","No","Very-Expensive",2018,4,1,3,2018,4,0,2,-1,"SD",10610.61
"2298",3725,0.45,26,12,33054,"Brass",94.16,45.12,"Yes","No","No","Waterways","No","Working Class","No","Very-Expensive",2015,1,6,18,2015,1,6,18,0,"WI",5910.35
"2299",2816,0.3,19,12,202903,"Marble",512.35,79.91,"No","No","Yes","Airways","No","Wealthy","No","Very-Expensive",2015,9,0,7,2015,9,4,4,-3,"OR",3107.71
"2300",5423,0.72,37,19,107958,"Brass",443.38,26.49,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2016,7,0,25,2016,7,4,29,4,"WY",3741
"2301",1561,0.52,24,6,199913,"Stone",778.91,96.93,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2015,7,4,31,2015,8,6,2,2,"FL",8733.24
"2302",375,0.45,19,8,203075,"Stone",1187.96,86.05,"No","Yes","No","Airways","No","Working Class","No","Very-Expensive",2017,9,0,25,2017,9,0,25,0,"DC",6881.44
"2303",957,0.6,25,13,255501,"Marble",630.41,60.52,"No","No","Yes","Airways","No","Working Class","No","Very-Expensive",2018,4,0,2,2018,3,3,29,-4,"NE",10344.42
"2304",4305,0.75,35,16,4295103,"Stone",30743.89,71.11,"No","Yes","Yes","Roadways","No","Wealthy","No","Very-Expensive",2019,4,3,25,2019,4,3,25,0,"NM",466374.86
"2305",6146,0.59,39,20,92306,"Bronze",669.69,38.6,"No","No","No","Roadways","No","Working Class","Yes","Very-Expensive",2016,3,6,13,2016,3,1,15,2,"FL",7135.58
"2306",3570,0.49,23,13,1606547,"Stone",3950.18,38.36,"Yes","No","Yes","Airways","No","Wealthy","No","Very-Expensive",2019,4,1,16,2019,4,6,14,-2,"",20060.83
"2307",156,0.37,23,10,444173,"Stone",2359.05,65.95,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2016,6,5,18,2016,6,1,14,-4,"GA",6102.69
"2308",51,0.6,20,8,160742,"Marble",554.72,92.44,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,4,2,12,2017,4,2,12,0,"",5651.15
"2309",5977,0.79,43,21,14529,"Clay",115.84,55.68,"Yes","Yes","Yes","Airways","Yes","Wealthy","No","Very-Expensive",2015,2,1,17,2015,2,5,14,-3,"ID",4720.75
"2310",3403,0.47,22,16,1987496,"Material_NA",12630.89,52.8,"No","Yes","Yes","Roadways","No","Working Class","No","Very-Expensive",2016,3,1,8,2016,3,3,10,2,"WA",42077.61
"2311",5593,0.79,20,8,378113,"Stone",3401.03,69.15,"Yes","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2017,3,4,31,2017,3,2,29,-2,"AZ",19772.8
"2312",6243,0.54,34,14,60613,"Brass",429.35,81.09,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2018,12,3,27,2018,12,5,29,2,"VT",3906.95
"2313",706,0.79,18,15,925577,"Stone",6009.33,52.65,"Yes","No","No","Airways","No","Working Class","No","Very-Expensive",2018,11,6,18,2018,11,1,20,2,"UT",147868.28
"2314",4580,0.3,47,18,1996390,"Material_NA",4523.83,31.65,"No","Yes","Yes","Roadways","Yes","Wealthy","No","Very-Expensive",2015,6,0,29,2015,7,2,1,2,"CA",36503.29
"2315",3410,0.58,30,15,3754471,"Stone",6172.18,80.7,"Yes","No","No","Waterways","No","Wealthy","No","Very-Expensive",2018,5,0,7,2018,5,3,10,3,"NJ",67514.27
"2316",3181,0.16,35,16,3964354,"Stone",12767.33,67.96,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,12,2,23,2015,12,2,23,0,"AK",20291.25
"2317",318,0.45,30,10,646331,"Material_NA",3765.51,37.27,"No","No","Yes","Waterways","No","Working Class","Yes","Very-Expensive",2016,11,6,6,2016,11,1,8,2,"MD",20476.74
"2318",2489,0.36,18,16,251955,"Marble",663.95,60.43,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2019,3,2,13,2019,3,1,12,-1,"NE",3347.5
"2319",2532,0.94,34,9,31146,"Brass",75.01,68.52,"Yes","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2017,1,2,25,2017,1,4,27,2,"CO",12692.3
"2320",6472,0.03,22,15,1035484,"Stone",1832.43,96.69,"No","Yes","No","Airways","No","Working Class","No","Very-Expensive",2017,1,4,13,2017,1,4,13,0,"IN",4078.01
"2321",1031,0.46,33,18,5400692,"Stone",7404.87,84.07,"Yes","Yes","Yes","Roadways","No","Wealthy","Yes","Very-Expensive",2015,12,2,23,2015,12,3,24,1,"SC",250725.1
"2322",4128,0.9,33,14,938495,"Marble",5518.48,85.45,"Yes","No","Yes","Airways","No","Working Class","No","Very-Expensive",2017,6,5,24,2017,6,5,24,0,"PA",133694.06
"2323",3953,0.17,28,14,115395,"Marble",4894.62,94.49,"Yes","Yes","No","Airways","No","Working Class","Yes","Very-Expensive",2015,7,2,15,2015,7,3,16,1,"NJ",12038.35
"2324",5463,0.17,17,11,126770,"Marble",533.85,82.23,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,9,5,30,2017,10,0,2,2,"AR",15515.89
"2325",2758,0.97,16,8,179449,"Stone",980.25,84.97,"Yes","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2017,6,3,15,2017,6,6,11,-4,"ME",359145.16
"2326",1400,0.45,45,7,278003,"Material_NA",166.74,71.77,"Yes","Yes","Yes","Roadways","Yes","Working Class","No","Very-Expensive",2015,8,2,12,2015,8,5,8,-4,"HI",4597.43
"2327",4742,0.45,35,25,77966,"Material_NA",498.17,84.03,"No","No","Yes","Roadways","No","Working Class","Yes","Very-Expensive",2017,10,1,31,2017,11,4,3,3,"UT",6166.62
"2328",2340,0,51,16,3480167,"Marble",10025.96,72.14,"No","Yes","Yes","Roadways","Yes","Wealthy","No","Very-Expensive",2019,2,5,16,2019,2,3,14,-2,"FL",27986.93
"2329",4718,0.58,20,11,221082,"Stone",950.96,89.62,"No","Yes","No","Airways","No","Wealthy","Yes","Very-Expensive",2017,11,0,13,2017,11,4,10,-3,"IL",53577.51
"2330",2117,0.7,32,14,777735,"Marble",3914.81,28.53,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2019,1,6,6,2019,1,3,3,-3,"WV",19402.94
"2331",5979,0.57,24,12,467435,"Marble",666.18,91.41,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,8,3,27,2015,8,5,29,2,"DC",9814.29
"2332",5402,0.3,26,11,241037,"Marble",500.38,96.4,"Yes","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2019,8,3,1,2019,8,3,1,0,"MO",3758.5
"2333",236,0.41,36,11,2000665,"Stone",8564.29,51.78,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,9,3,21,2017,9,3,21,0,"WA",108848.19
"2334",4936,0.45,27,18,47374,"Brass",92.62,46.53,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,10,3,8,2015,10,5,10,2,"ME",5078.29
"2335",1227,0.5,25,9,250627,"Marble",739.57,26.58,"No","No","No","Roadways","No","Wealthy","Yes","Very-Expensive",2015,7,0,27,2015,7,5,25,-2,"IN",9400.03
"2336",3390,0.79,32,6,270860,"Stone",635.69,84.25,"No","No","No","Roadways","No","Working Class","Yes","Very-Expensive",2015,10,1,27,2015,10,6,25,-2,"NJ",18494.9
"2337",5239,0.81,22,14,848953,"Stone",4108.99,88.58,"No","No","No","Airways","No","Working Class","No","Very-Expensive",2015,6,4,12,2015,6,1,9,-3,"MO",43497.87
"2338",5384,0.88,46,8,42468,"Brass",49.28,77.95,"No","Yes","No","Airways","No","Working Class","Yes","Very-Expensive",2017,3,3,2,2017,3,5,4,2,"AR",4384.92
"2339",355,0.96,28,19,62334,"Brass",820.24,77.12,"Yes","No","No","Roadways","No","Working Class","No","Very-Expensive",2019,5,0,27,2019,5,5,25,-2,"NJ",162573.71
"2340",6228,0.71,30,12,921600,"Stone",4774.67,77.07,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,6,0,1,2015,5,5,30,-2,"",36709.38
"2341",3074,0.43,21,10,118105,"Marble",924.84,32.23,"Yes","No","No","Airways","No","Working Class","No","Very-Expensive",2016,2,5,6,2016,2,1,2,-4,"CT",14823.04
"2342",190,0.81,46,10,55040,"Material_NA",206.75,73.21,"Yes","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2015,5,5,30,2015,5,3,28,-2,"ID",4959.93
"2343",2697,0.34,36,26,8066,"Brass",505.5,83.01,"Yes","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2017,10,4,20,2017,10,0,16,-4,"",5006.29
"2344",1638,0.17,22,13,1298546,"Material_NA",2672.81,34.45,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2015,2,0,2,2015,1,5,31,-2,"VA",14020.39
"2345",3658,0.92,33,8,221082,"Stone",2877.65,69.89,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2016,8,6,28,2016,8,0,29,1,"ID",13786.04
"2346",4164,0.17,20,13,451747,"Stone",830.83,99.61,"No","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2019,5,3,9,2019,5,1,7,-2,"",5306
"2347",293,0.77,17,12,15355,"Brass",70.87,60.76,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,11,0,6,2017,11,2,8,2,"ID",3756.61
"2348",5352,0.46,20,8,155318,"Stone",591.02,84.13,"No","No","No","Waterways","No","Working Class","No","Very-Expensive",2016,2,1,23,2016,2,0,22,-1,"",3183.32
"2349",2113,0.49,25,6,193583,"Stone",536.91,85.9,"Yes","No","No","Waterways","No","Working Class","No","Very-Expensive",2015,5,6,3,2015,5,4,1,-2,"WA",3839.83
"2350",5911,0.55,34,8,319270,"Marble",1375.24,36.78,"No","No","Yes","Airways","No","Working Class","No","Very-Expensive",2015,1,6,25,2015,1,3,29,4,"IN",3099.02
"2351",412,0.5,42,18,101014,"Brass",597.35,70.97,"No","Yes","Yes","Roadways","No","Wealthy","No","Very-Expensive",2018,8,2,15,2018,8,3,16,1,"DE",6266.58
"2352",1314,0.47,42,33,29282087,"Stone",105746.47,50.94,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2018,4,3,12,2018,4,1,10,-2,"",228870.6
"2353",5447,0.02,22,11,507115,"Material_NA",1262.01,50.91,"No","Yes","Yes","Roadways","No","Wealthy","No","Very-Expensive",2015,3,3,26,2015,3,6,29,3,"",3353.16
"2354",4030,0.48,20,11,799159,"Stone",1263.32,29.83,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2018,5,5,12,2018,5,2,9,-3,"TN",10004.19
"2355",5506,0.45,36,17,4737505,"Stone",9584.47,32.48,"No","Yes","No","Roadways","No","Working Class","Yes","Very-Expensive",2017,6,3,22,2017,6,6,25,3,"RI",296048.59
"2356",5959,0.45,35,17,3301217,"Stone",1819.37,88.21,"Yes","No","No","Airways","No","Working Class","No","Very-Expensive",2019,5,4,10,2019,5,1,7,-3,"NV",13053.11
"2357",5969,0.87,41,10,5982.5,"Bronze",27.18,85.28,"Yes","No","Yes","Waterways","No","Working Class","Yes","Very-Expensive",2018,8,4,17,2018,8,1,14,-3,"",4343.91
"2358",2977,0.13,34,15,1680232,"Stone",3010.52,29.79,"Yes","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2015,7,5,25,2015,7,5,25,0,"NV",27815.73
"2359",2465,0.25,34,15,2133251,"Stone",4756.22,77.15,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2016,7,6,24,2016,7,1,26,2,"NJ",17595.64
"2360",2910,0.41,31,8,903700,"Stone",2372.38,74.6,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,1,4,30,2015,1,2,28,-2,"OR",7903.16
"2361",953,0.62,19,8,99566,"Marble",556.4,43.35,"Yes","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2018,12,4,14,2018,12,0,10,-4,"NY",5873.4
"2362",1223,0.69,31,12,637276,"Marble",1356.72,35.05,"Yes","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2015,9,4,4,2015,9,5,5,1,"",3276.78
"2363",2909,0.84,33,24,4571789,"Marble",42745.36,45.24,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2016,6,3,16,2016,6,2,15,-1,"LA",1089125.7
"2364",4506,0.8,20,12,3232,"Material_NA",2542.23,88.28,"Yes","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2019,4,4,12,2019,4,5,13,1,"SD",17153.17
"2365",5520,0.29,34,13,2166915,"Stone",7142.87,90.73,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,4,4,24,2015,4,2,22,-2,"IL",44085.26
"2366",3087,0.43,46,21,115395,"Marble",3539.79,38.37,"No","No","No","Roadways","Yes","Working Class","No","Very-Expensive",2015,7,1,14,2015,7,1,14,0,"",17399.39
"2367",1923,0.71,28,8,583413,"Material_NA",4950.36,76.89,"Yes","No","No","Roadways","No","Working Class","No","Very-Expensive",2016,4,3,28,2016,4,3,28,0,"GA",34229.91
"2368",6104,0.37,35,18,1480729,"Marble",4426.61,99.24,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2015,1,6,18,2015,1,2,14,-4,"WY",15283.78
"2369",1070,0.39,29,10,721443,"Stone",2163.07,84.61,"No","No","No","Waterways","No","Working Class","No","Very-Expensive",2018,8,3,2,2018,7,6,29,-4,"WI",5022.84
"2370",6133,0.68,52,45,117927869,"Stone",382385.67,38.89,"No","No","Yes","Airways","No","Working Class","No","Very-Expensive",2017,3,2,15,2017,3,3,16,1,"HI",2416054.67
"2371",2856,0.75,10,5,12943,"Stone",92.96,64.97,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2016,7,6,24,2016,7,6,24,0,"LA",9032.6
"2372",3424,0.83,27,20,1004464,"Marble",3389.32,89.5,"No","No","Yes","Airways","No","Working Class","No","Very-Expensive",2017,10,1,3,2017,10,2,4,1,"ME",25844.98
"2373",6363,0,34,21,8786922,"Stone",3651,73.35,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2018,5,0,28,2018,5,4,25,-3,"NH",24477.76
"2374",4219,0.53,33,17,5371463,"Stone",40397.16,92.92,"Yes","Yes","Yes","Airways","No","Working Class","No","Very-Expensive",2016,3,0,21,2016,3,0,21,0,"MA",468872.46
"2375",2659,0.96,20,10,12528,"Bronze",45.56,79.51,"Yes","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2017,8,3,24,2017,8,0,21,-3,"WI",3978.83
"2376",3684,0.78,19,8,207319,"Stone",1807.26,36.03,"No","Yes","No","Roadways","No","Working Class","No","Very-Expensive",2019,5,4,17,2019,5,0,13,-4,"",5388.43
"2377",3550,0.62,60,35,21012,"Aluminium",83.06,73.74,"No","No","No","Airways","No","Working Class","No","Very-Expensive",2018,8,2,22,2018,8,4,24,2,"DE",3929.97
"2378",4945,0.45,16,8,95312,"Stone",828.04,77.56,"No","No","No","Roadways","No","Working Class","No","Very-Expensive",2018,10,3,18,2018,10,6,21,3,"MS",41778.68
"2379",3670,0.84,31,11,13903,"Bronze",102.87,90.06,"Yes","No","No","Waterways","No","Wealthy","Yes","Very-Expensive",2017,7,0,3,2017,7,0,3,0,"NV",3231.68
"2380",3998,0.09,20,19,5291038,"Marble",18791.71,88.87,"No","No","No","Roadways","Yes","Working Class","No","Very-Expensive",2015,4,5,25,2015,4,6,26,1,"WI",14784.55
"2381",2177,0.9,36,21,2964731,"Marble",22037.18,40.25,"No","Yes","Yes","Airways","Yes","Working Class","No","Very-Expensive",2018,3,0,12,2018,3,0,12,0,"MS",275414.71
"2382",3983,0.06,33,11,796617,"Stone",1159.26,73.48,"Yes","Yes","No","Airways","No","Working Class","No","Very-Expensive",2018,6,4,8,2018,6,4,8,0,"ND",3950.65
"2383",3805,0.24,19,10,435642,"Stone",647.72,49.86,"No","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2015,5,4,1,2015,4,3,30,-1,"",5135.16
"2384",6401,0.1,38,21,4962909,"Marble",3493.05,35.95,"No","No","No","Roadways","Yes","Working Class","Yes","Very-Expensive",2017,1,6,8,2017,1,1,10,2,"OK",7276.09
"2385",134,0.87,26,8,314113,"Stone",1846.84,60.7,"No","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2018,10,0,22,2018,10,0,22,0,"MI",8745.47
"2386",842,0.45,34,19,1628208,"Marble",3874.11,44.83,"No","Yes","No","Roadways","No","Wealthy","Yes","Very-Expensive",2016,1,3,7,2016,1,4,8,1,"PA",10904.23
"2387",3289,0.45,25,17,909326,"Marble",855.3,63.03,"Yes","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2015,4,3,23,2015,4,6,26,3,"",4234.21
"2388",3193,0.29,38,20,8214668,"Stone",6665.25,34.32,"Yes","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2018,8,6,26,2018,8,6,26,0,"MS",217756.39
"2389",2258,0.02,37,8,3084226,"Marble",1128.66,96.36,"No","No","No","Roadways","Yes","Wealthy","Yes","Very-Expensive",2015,4,3,9,2015,4,4,10,1,"VA",4435.32
"2390",1872,0.45,19,8,289823,"Stone",2449.93,33.5,"Yes","No","No","Waterways","No","Working Class","No","Very-Expensive",2016,11,2,30,2016,12,3,1,1,"WI",6609.54
"2391",3324,0.7,34,11,491322,"Marble",1025.5,42.17,"Yes","No","Yes","Waterways","No","Working Class","Yes","Very-Expensive",2015,2,4,27,2015,2,4,27,0,"NH",3623.56
"2392",4638,0.72,28,9,850310,"Stone",4816.24,27.93,"Yes","Yes","No","Airways","No","Working Class","No","Very-Expensive",2015,2,1,3,2015,2,4,6,3,"MA",74681.21
"2393",4860,0.23,50,20,8066,"Brass",864.52,62.2,"Yes","No","No","Roadways","No","Working Class","No","Very-Expensive",2017,10,6,8,2017,10,3,5,-3,"WI",5338.82
"2394",1041,0.8,46,14,6333,"Clay",30.62,62.93,"No","Yes","Yes","Airways","Yes","Working Class","No","Very-Expensive",2016,10,4,28,2016,10,2,26,-2,"WV",3467.74
"2395",3236,0.93,48,8,1995643,"Material_NA",2027.92,71.55,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,10,3,5,2017,10,6,1,-4,"NJ",24293.97
"2396",2933,0.89,48,8,200841,"Brass",334.56,68.3,"No","No","Yes","Waterways","No","Working Class","No","Very-Expensive",2019,1,3,31,2019,2,5,2,2,"",6254.15
"2397",5569,0.95,26,11,3232,"Material_NA",2506.43,43.18,"No","Yes","Yes","Roadways","No","Wealthy","No","Very-Expensive",2015,9,2,16,2015,9,2,16,0,"MI",24624.74
"2398",4243,0.45,27,9,722417,"Stone",6527.48,58.41,"No","Yes","No","Roadways","No","Wealthy","No","Very-Expensive",2018,2,6,4,2018,2,0,5,1,"MI",320253.78
"2399",5409,0.68,45,24,23884847,"Stone",54663.48,97.29,"No","No","No","Roadways","No","Working Class","Yes","Very-Expensive",2018,10,1,16,2018,10,5,13,-3,"NV",637522.45
"2400",118,0.69,25,14,1695010,"Stone",7351.07,75.19,"Yes","Yes","No","Airways","No","Working Class","No","Very-Expensive",2016,11,0,7,2016,11,3,10,3,"",322018.37
"2401",5842,0.4,19,8,714658,"Material_NA",2047.31,64.65,"Yes","Yes","No","Airways","No","Working Class","No","Very-Expensive",2015,5,6,24,2015,5,3,28,4,"OK",10208.2
"2402",1645,0.7,33,10,27633,"Brass",97.91,66.81,"No","Yes","No","Roadways","No","Working Class","No","Very-Expensive",2016,3,4,4,2016,3,3,3,-1,"MN",8312.91
"2403",1961,0.54,39,25,5872689,"Marble",24475.27,28.09,"Yes","Yes","No","Airways","Yes","Wealthy","No","Very-Expensive",2015,5,6,17,2015,5,2,20,3,"OH",252450.21
"2404",5716,0.23,29,8,1111835,"Material_NA",506.36,46.21,"Yes","No","Yes","Airways","No","Working Class","No","Very-Expensive",2016,6,2,22,2016,6,5,18,-4,"DC",7435.86
"2405",2217,0.28,48,30,364461,"Brass",1062.72,38.89,"No","No","No","Airways","No","Working Class","No","Very-Expensive",2018,11,5,17,2018,11,5,17,0,"IN",3888.7
"2406",4817,0.98,49,18,6212,"Aluminium",13.3,36.92,"No","No","Yes","Airways","No","Working Class","No","Very-Expensive",2019,8,5,17,2019,8,5,17,0,"MD",3074.8
"2407",3597,0.63,34,14,1470095,"Marble",4198.24,25.93,"Yes","Yes","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,9,3,21,2017,9,2,20,-1,"KY",90412.29
"2408",1734,0.89,29,9,373961,"Marble",1282.84,36.11,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,4,5,29,2017,5,1,2,3,"KY",4403.08
"2409",5919,0.45,25,8,8230,"Brass",85.64,48.33,"No","Yes","No","Roadways","No","Working Class","Yes","Very-Expensive",2019,3,1,26,2019,3,0,25,-1,"MS",7402.07
"2410",6053,0.45,29,16,1319512,"Marble",1404.66,63.49,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2017,7,4,21,2017,7,0,17,-4,"PA",3604.11
"2411",1551,0.61,22,8,374425,"Stone",2167.1,71.65,"No","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2015,8,1,25,2015,8,3,27,2,"",11967.64
"2412",142,0.54,35,8,278714,"Marble",378.41,92.17,"Yes","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2015,10,1,20,2015,10,1,20,0,"NE",3673.54
"2413",4032,0.14,38,22,1342220,"Marble",2297.62,68.06,"No","No","No","Roadways","Yes","Working Class","No","Very-Expensive",2017,4,1,4,2017,4,1,4,0,"MO",4550.72
"2414",1528,0.64,29,22,94774,"Brass",517.01,75.64,"No","Yes","No","Airways","No","Wealthy","No","Very-Expensive",2018,5,6,27,2018,5,2,30,3,"AR",7884.16
"2415",2212,0.74,35,25,15292,"Material_NA",65.27,80.08,"No","No","No","Roadways","Yes","Working Class","No","Very-Expensive",2018,10,2,3,2018,10,2,3,0,"HI",3764.83
"2416",3821,0.99,52,19,8066,"Brass",256.71,89.28,"No","No","Yes","Waterways","No","Working Class","Yes","Very-Expensive",2016,10,6,9,2016,10,2,5,-4,"NH",10435.66
"2417",3287,0.95,38,14,21260,"Bronze",87.88,72.68,"No","No","Yes","Roadways","No","Working Class","No","Very-Expensive",2019,7,3,4,2019,7,6,7,3,"IL",17537.29
"2418",4376,0.93,28,10,310032,"Marble",782.16,66.82,"Yes","No","No","Waterways","No","Working Class","No","Very-Expensive",2017,11,5,4,2017,11,2,8,4,"SC",50231.01
"2419",3475,0.84,18,8,263482,"Stone",1916.76,58.03,"No","Yes","Yes","Airways","No","Wealthy","No","Very-Expensive",2015,9,3,3,2015,9,3,3,0,"MO",8117.54
"2420",6431,0.78,22,14,25724,"Brass",77.59,53.31,"No","Yes","Yes","Airways","No","Working Class","No","Very-Expensive",2018,6,5,2,2018,5,3,31,-2,"DC",5638.58
"2421",2451,0.44,26,17,1041420,"Stone",2108.24,98.88,"Yes","No","No","Waterways","No","Working Class","No","Very-Expensive",2016,9,5,3,2016,9,4,2,-1,"NE",5654.74
